"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type"
"in-b11552a356f691a1","indeed","https://in.indeed.com/viewjob?jk=b11552a356f691a1","https://www.amazon.jobs/jobs/3015604/software-dev-engineer-i-amazon-university-talent-acquisition?cmpid=DA_INAD200785B","Software Dev Engineer I, Amazon University Talent Acquisition","Amazon.com","KA, IN","2025-06-23","fulltime","","","","","",False,"","","","","**DESCRIPTION**
---------------

At Amazon, we hire the best minds in technology to innovate and build on behalf of our customers. The focus we have on our customers is why we are one of the world’s most beloved brands – customer obsession is part of our company DNA. Our Software Development Engineers (SDEs) use cutting-edge technology to solve complex problems and get to see the impact of their work first-hand. The challenges SDEs solve for at Amazon are big and influence millions of customers, sellers, and products around the world. We are looking for individuals who are passionate about creating new products, features, and services from scratch while managing ambiguity and the pace of a company where development cycles are measured in weeks, not years. If this sounds interesting to you, apply and come chart your own path at Amazon.  
Applications are reviewed on a rolling basis. For an update on your status, or to confirm your application was submitted successfully, please login to your candidate portal. NOTE: Amazon works with a high volume of applicants, so we appreciate your patience as we review applications  
  
Key job responsibilities  

* Collaborate with experienced cross-disciplinary Amazonians to conceive, design, and bring innovative products and services to market.
* Design and build innovative technologies in a large distributed computing environment and help lead fundamental changes in the industry.
* Create solutions to run predictions on distributed systems with exposure to innovative technologies at incredible scale and speed.
* Build distributed storage, index, and query systems that are scalable, fault-tolerant, low cost, and easy to manage/use.
* Design and code the right solutions starting with broadly defined problems.
* Work in an agile environment to deliver high-quality software.

**BASIC QUALIFICATIONS**
------------------------

* Bachelor's degree or above in computer science, computer engineering, or related field
* Knowledge of Computer Science fundamentals such as object-oriented design, algorithm design, data structures, problem solving, and complexity analysis.
* Knowledge of programming languages such as C/C++, Python, Java or Perl

**PREFERRED QUALIFICATIONS**
----------------------------

* Previous technical internship(s).
* Experience with distributed, multi-tiered systems, algorithms, and relational databases.
* Experience in optimization mathematics such as linear programming and nonlinear optimization.
* Effectively articulate technical challenges and solutions.
* Adept at handling ambiguous or undefined problems as well as ability to think abstractly.

  
Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.","Internet And Software","https://in.indeed.com/cmp/Amazon.com","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3e9d43f5c277de169808abdcaf49ba2c","https://www.amazon.jobs","440 Terry Ave N, Seattle, WA, United States, Washington","10,000+","more than $10B (USD)","Our mission is to be Earth's most customer-centric company.","","","","","",""
"in-55640c392af721aa","indeed","https://in.indeed.com/viewjob?jk=55640c392af721aa","https://www.amazon.jobs/jobs/2990786/sdm-l?cmpid=DA_INAD200785B","SDM (L6)","Amazon.com","TS, IN","2025-05-23","fulltime","","","","","",False,"","","","","**DESCRIPTION**
---------------

Basic qualifications  
7+ years of engineering experience  
3+ years of engineering team management experience  
8+ years of leading the definition and development of multi tier web services experience  
Knowledge of engineering practices and patterns for the full software/hardware/networks development life cycle, including coding standards, code reviews, source control management, build processes, testing, certification, and livesite operations  
Experience partnering with product or program management teams  
  
Key job responsibilities  
As a Development manager, you will identify, hire and build a world-class team of Development Engineers to define, drive and execute on this vision. You will initiate processes that allow the team to collaborate with local as well as global teams with a high degree of efficiency. You will develop a team of highly motivated and talented individuals that can collaborate with Project Managers, Product Managers and SDEs across the company on this high impact initiative.  
  
Key job responsibilities  
Responsible for the overall development life cycle of the solution and manage complex projects with significant bottom line impact  
Work with product managers in developing a strategy and road map to provide compelling capabilities for the seller community on amazon.in marketplace that helps them succeed in their business goals.  
Work closely with senior engineers to develop the best technical design and approach for new product development.  
Instill best practices for software development and documentation, assure designs meet requirements, and deliver high-quality work on tight schedules.  
Project management - prioritization , planning of projects and features, Stakeholder management and tracking of external commitments  
Operational Excellence - monitoring & operation of production services  
Career management and development of direct reports

**BASIC QUALIFICATIONS**
------------------------

* 7+ years of engineering experience
* 3+ years of engineering team management experience
* 8+ years of leading the definition and development of multi tier web services experience
* Knowledge of engineering practices and patterns for the full software/hardware/networks development life cycle, including coding standards, code reviews, source control management, build processes, testing, certification, and livesite operations
* Experience partnering with product or program management teams

**PREFERRED QUALIFICATIONS**
----------------------------

* Experience in communicating with users, other technical teams, and senior leadership to collect requirements, describe software product features, technical designs, and product strategy
* Experience in recruiting, hiring, mentoring/coaching and managing teams of Software Engineers to improve their skills, and make them more effective, product software engineers

  
Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.","Internet And Software","https://in.indeed.com/cmp/Amazon.com","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3e9d43f5c277de169808abdcaf49ba2c","https://www.amazon.jobs","440 Terry Ave N, Seattle, WA, United States, Washington","10,000+","more than $10B (USD)","Our mission is to be Earth's most customer-centric company.","","","","","",""
"in-8f4c93f76658d992","indeed","https://in.indeed.com/viewjob?jk=8f4c93f76658d992","https://www.amazon.jobs/jobs/2990786/sdm-l?cmpid=DA_INAD200785B","SDM (L6)","Amazon.com","KA, IN","2025-05-23","fulltime","","","","","",False,"","","","","**DESCRIPTION**
---------------

Basic qualifications  
7+ years of engineering experience  
3+ years of engineering team management experience  
8+ years of leading the definition and development of multi tier web services experience  
Knowledge of engineering practices and patterns for the full software/hardware/networks development life cycle, including coding standards, code reviews, source control management, build processes, testing, certification, and livesite operations  
Experience partnering with product or program management teams  
  
Key job responsibilities  
As a Development manager, you will identify, hire and build a world-class team of Development Engineers to define, drive and execute on this vision. You will initiate processes that allow the team to collaborate with local as well as global teams with a high degree of efficiency. You will develop a team of highly motivated and talented individuals that can collaborate with Project Managers, Product Managers and SDEs across the company on this high impact initiative.  
  
Key job responsibilities  
Responsible for the overall development life cycle of the solution and manage complex projects with significant bottom line impact  
Work with product managers in developing a strategy and road map to provide compelling capabilities for the seller community on amazon.in marketplace that helps them succeed in their business goals.  
Work closely with senior engineers to develop the best technical design and approach for new product development.  
Instill best practices for software development and documentation, assure designs meet requirements, and deliver high-quality work on tight schedules.  
Project management - prioritization , planning of projects and features, Stakeholder management and tracking of external commitments  
Operational Excellence - monitoring & operation of production services  
Career management and development of direct reports

**BASIC QUALIFICATIONS**
------------------------

* 7+ years of engineering experience
* 3+ years of engineering team management experience
* 8+ years of leading the definition and development of multi tier web services experience
* Knowledge of engineering practices and patterns for the full software/hardware/networks development life cycle, including coding standards, code reviews, source control management, build processes, testing, certification, and livesite operations
* Experience partnering with product or program management teams

**PREFERRED QUALIFICATIONS**
----------------------------

* Experience in communicating with users, other technical teams, and senior leadership to collect requirements, describe software product features, technical designs, and product strategy
* Experience in recruiting, hiring, mentoring/coaching and managing teams of Software Engineers to improve their skills, and make them more effective, product software engineers

  
Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.","Internet And Software","https://in.indeed.com/cmp/Amazon.com","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3e9d43f5c277de169808abdcaf49ba2c","https://www.amazon.jobs","440 Terry Ave N, Seattle, WA, United States, Washington","10,000+","more than $10B (USD)","Our mission is to be Earth's most customer-centric company.","","","","","",""
"in-5e5aaa1bb4711dd3","indeed","https://in.indeed.com/viewjob?jk=5e5aaa1bb4711dd3","https://www.amazon.jobs/jobs/2880766/sde?cmpid=DA_INAD200785B","SDE2","Amazon.com","TS, IN","2025-01-22","fulltime","","","","","",False,"","","","","**DESCRIPTION**
---------------

This role is for the AFT Inbound Foundations and Routing team (IBFR) team which is responsible to build core software components/services that orchestrate the movement of inventory within a warehouse and interfacing with sortation and SCOT systems for high fidelity promise and planning decisions. Worldwide, the IBFR team supports 570+ FCs across NA, EU and JP regions.  
With rapid expansion into new geographies, innovations in supply chain, delivery models and customer experience, increasingly complex transportation network, ever expanding selection of products and growing number of shipments worldwide, we have an opportunity to build software that scales the business, leads the industry through innovation and delights millions of customers worldwide. We have challenging problems (both business and technical) that leverages new technologies that support our high volume, low latency and high availability services.  
If you are looking for an opportunity to solve deep technical problems and build innovative solutions in a fast paced environment working with smart, passionate software developers, this might be the role for you. A successful candidate for this position will be able to build new software from the ground up, create pragmatic solutions for complex business problems, enjoy working closely with operations staff in Amazon fulfillment centers around the world.  
  
Key job responsibilities  
3+ years of non-internship professional software development experience  
2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience  
Experience programming with at least one software programming language

**BASIC QUALIFICATIONS**
------------------------

* 3+ years of non-internship professional software development experience
* 2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience
* 3+ years of Video Games Industry (supporting title Development, Release, or Live Ops) experience
* Experience programming with at least one software programming language

**PREFERRED QUALIFICATIONS**
----------------------------

* 3+ years of full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations experience
* Bachelor's degree in computer science or equivalent

  
Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.","Internet And Software","https://in.indeed.com/cmp/Amazon.com","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3e9d43f5c277de169808abdcaf49ba2c","https://www.amazon.jobs","440 Terry Ave N, Seattle, WA, United States, Washington","10,000+","more than $10B (USD)","Our mission is to be Earth's most customer-centric company.","","","","","",""
"in-033c239581e86fc9","indeed","https://in.indeed.com/viewjob?jk=033c239581e86fc9","https://www.amazon.jobs/jobs/2880766/sde?cmpid=DA_INAD200785B","SDE2","Amazon.com","KA, IN","2025-01-22","fulltime","","","","","",False,"","","","","**DESCRIPTION**
---------------

This role is for the AFT Inbound Foundations and Routing team (IBFR) team which is responsible to build core software components/services that orchestrate the movement of inventory within a warehouse and interfacing with sortation and SCOT systems for high fidelity promise and planning decisions. Worldwide, the IBFR team supports 570+ FCs across NA, EU and JP regions.  
With rapid expansion into new geographies, innovations in supply chain, delivery models and customer experience, increasingly complex transportation network, ever expanding selection of products and growing number of shipments worldwide, we have an opportunity to build software that scales the business, leads the industry through innovation and delights millions of customers worldwide. We have challenging problems (both business and technical) that leverages new technologies that support our high volume, low latency and high availability services.  
If you are looking for an opportunity to solve deep technical problems and build innovative solutions in a fast paced environment working with smart, passionate software developers, this might be the role for you. A successful candidate for this position will be able to build new software from the ground up, create pragmatic solutions for complex business problems, enjoy working closely with operations staff in Amazon fulfillment centers around the world.  
  
Key job responsibilities  
3+ years of non-internship professional software development experience  
2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience  
Experience programming with at least one software programming language

**BASIC QUALIFICATIONS**
------------------------

* 3+ years of non-internship professional software development experience
* 2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience
* 3+ years of Video Games Industry (supporting title Development, Release, or Live Ops) experience
* Experience programming with at least one software programming language

**PREFERRED QUALIFICATIONS**
----------------------------

* 3+ years of full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations experience
* Bachelor's degree in computer science or equivalent

  
Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.","Internet And Software","https://in.indeed.com/cmp/Amazon.com","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3e9d43f5c277de169808abdcaf49ba2c","https://www.amazon.jobs","440 Terry Ave N, Seattle, WA, United States, Washington","10,000+","more than $10B (USD)","Our mission is to be Earth's most customer-centric company.","","","","","",""
"in-43bf5dc3c39b69e0","indeed","https://in.indeed.com/viewjob?jk=43bf5dc3c39b69e0","https://www.amazon.jobs/jobs/2880766/sde?cmpid=DA_INAD200785B","SDE2","Amazon.com","DL, IN","2025-01-22","fulltime","","","","","",False,"","","","","**DESCRIPTION**
---------------

This role is for the AFT Inbound Foundations and Routing team (IBFR) team which is responsible to build core software components/services that orchestrate the movement of inventory within a warehouse and interfacing with sortation and SCOT systems for high fidelity promise and planning decisions. Worldwide, the IBFR team supports 570+ FCs across NA, EU and JP regions.  
With rapid expansion into new geographies, innovations in supply chain, delivery models and customer experience, increasingly complex transportation network, ever expanding selection of products and growing number of shipments worldwide, we have an opportunity to build software that scales the business, leads the industry through innovation and delights millions of customers worldwide. We have challenging problems (both business and technical) that leverages new technologies that support our high volume, low latency and high availability services.  
If you are looking for an opportunity to solve deep technical problems and build innovative solutions in a fast paced environment working with smart, passionate software developers, this might be the role for you. A successful candidate for this position will be able to build new software from the ground up, create pragmatic solutions for complex business problems, enjoy working closely with operations staff in Amazon fulfillment centers around the world.  
  
Key job responsibilities  
3+ years of non-internship professional software development experience  
2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience  
Experience programming with at least one software programming language

**BASIC QUALIFICATIONS**
------------------------

* 3+ years of non-internship professional software development experience
* 2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience
* 3+ years of Video Games Industry (supporting title Development, Release, or Live Ops) experience
* Experience programming with at least one software programming language

**PREFERRED QUALIFICATIONS**
----------------------------

* 3+ years of full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations experience
* Bachelor's degree in computer science or equivalent

  
Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.","Internet And Software","https://in.indeed.com/cmp/Amazon.com","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3e9d43f5c277de169808abdcaf49ba2c","https://www.amazon.jobs","440 Terry Ave N, Seattle, WA, United States, Washington","10,000+","more than $10B (USD)","Our mission is to be Earth's most customer-centric company.","","","","","",""
"in-3e304fb989b0a84e","indeed","https://in.indeed.com/viewjob?jk=3e304fb989b0a84e","https://www.amazon.jobs/jobs/2879002/sde?cmpid=DA_INAD200785B","SDE2","Amazon.com","KA, IN","2025-01-21","fulltime","","","","","",False,"","","","","**DESCRIPTION**
---------------

This role is for the AFT Inbound Foundations and Routing team (IBFR) team which is responsible to build core software components/services that orchestrate the movement of inventory within a warehouse and interfacing with sortation and SCOT systems for high fidelity promise and planning decisions. Worldwide, the IBFR team supports 570+ FCs across NA, EU and JP regions.  
With rapid expansion into new geographies, innovations in supply chain, delivery models and customer experience, increasingly complex transportation network, ever expanding selection of products and growing number of shipments worldwide, we have an opportunity to build software that scales the business, leads the industry through innovation and delights millions of customers worldwide. We have challenging problems (both business and technical) that leverages new technologies that support our high volume, low latency and high availability services.  
If you are looking for an opportunity to solve deep technical problems and build innovative solutions in a fast paced environment working with smart, passionate software developers, this might be the role for you. A successful candidate for this position will be able to build new software from the ground up, create pragmatic solutions for complex business problems, enjoy working closely with operations staff in Amazon fulfillment centers around the world.  
  
Key job responsibilities  
3+ years of non-internship professional software development experience  
2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience  
Experience programming with at least one software programming language

**BASIC QUALIFICATIONS**
------------------------

* 3+ years of non-internship professional software development experience
* 2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience
* 3+ years of Video Games Industry (supporting title Development, Release, or Live Ops) experience
* Experience programming with at least one software programming language

**PREFERRED QUALIFICATIONS**
----------------------------

* 3+ years of full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations experience
* Bachelor's degree in computer science or equivalent

  
Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.","Internet And Software","https://in.indeed.com/cmp/Amazon.com","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3e9d43f5c277de169808abdcaf49ba2c","https://www.amazon.jobs","440 Terry Ave N, Seattle, WA, United States, Washington","10,000+","more than $10B (USD)","Our mission is to be Earth's most customer-centric company.","","","","","",""
"in-82b14609ca59025a","indeed","https://in.indeed.com/viewjob?jk=82b14609ca59025a","https://www.amazon.jobs/jobs/2879002/sde?cmpid=DA_INAD200785B","SDE2","Amazon.com","TS, IN","2025-01-21","fulltime","","","","","",False,"","","","","**DESCRIPTION**
---------------

This role is for the AFT Inbound Foundations and Routing team (IBFR) team which is responsible to build core software components/services that orchestrate the movement of inventory within a warehouse and interfacing with sortation and SCOT systems for high fidelity promise and planning decisions. Worldwide, the IBFR team supports 570+ FCs across NA, EU and JP regions.  
With rapid expansion into new geographies, innovations in supply chain, delivery models and customer experience, increasingly complex transportation network, ever expanding selection of products and growing number of shipments worldwide, we have an opportunity to build software that scales the business, leads the industry through innovation and delights millions of customers worldwide. We have challenging problems (both business and technical) that leverages new technologies that support our high volume, low latency and high availability services.  
If you are looking for an opportunity to solve deep technical problems and build innovative solutions in a fast paced environment working with smart, passionate software developers, this might be the role for you. A successful candidate for this position will be able to build new software from the ground up, create pragmatic solutions for complex business problems, enjoy working closely with operations staff in Amazon fulfillment centers around the world.  
  
Key job responsibilities  
3+ years of non-internship professional software development experience  
2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience  
Experience programming with at least one software programming language

**BASIC QUALIFICATIONS**
------------------------

* 3+ years of non-internship professional software development experience
* 2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience
* 3+ years of Video Games Industry (supporting title Development, Release, or Live Ops) experience
* Experience programming with at least one software programming language

**PREFERRED QUALIFICATIONS**
----------------------------

* 3+ years of full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations experience
* Bachelor's degree in computer science or equivalent

  
Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.","Internet And Software","https://in.indeed.com/cmp/Amazon.com","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3e9d43f5c277de169808abdcaf49ba2c","https://www.amazon.jobs","440 Terry Ave N, Seattle, WA, United States, Washington","10,000+","more than $10B (USD)","Our mission is to be Earth's most customer-centric company.","","","","","",""
"in-bac5fd74a4f72418","indeed","https://in.indeed.com/viewjob?jk=bac5fd74a4f72418","https://www.amazon.jobs/jobs/2879002/sde?cmpid=DA_INAD200785B","SDE2","Amazon.com","TN, IN","2025-01-21","fulltime","","","","","",False,"","","","","**DESCRIPTION**
---------------

This role is for the AFT Inbound Foundations and Routing team (IBFR) team which is responsible to build core software components/services that orchestrate the movement of inventory within a warehouse and interfacing with sortation and SCOT systems for high fidelity promise and planning decisions. Worldwide, the IBFR team supports 570+ FCs across NA, EU and JP regions.  
With rapid expansion into new geographies, innovations in supply chain, delivery models and customer experience, increasingly complex transportation network, ever expanding selection of products and growing number of shipments worldwide, we have an opportunity to build software that scales the business, leads the industry through innovation and delights millions of customers worldwide. We have challenging problems (both business and technical) that leverages new technologies that support our high volume, low latency and high availability services.  
If you are looking for an opportunity to solve deep technical problems and build innovative solutions in a fast paced environment working with smart, passionate software developers, this might be the role for you. A successful candidate for this position will be able to build new software from the ground up, create pragmatic solutions for complex business problems, enjoy working closely with operations staff in Amazon fulfillment centers around the world.  
  
Key job responsibilities  
3+ years of non-internship professional software development experience  
2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience  
Experience programming with at least one software programming language

**BASIC QUALIFICATIONS**
------------------------

* 3+ years of non-internship professional software development experience
* 2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience
* 3+ years of Video Games Industry (supporting title Development, Release, or Live Ops) experience
* Experience programming with at least one software programming language

**PREFERRED QUALIFICATIONS**
----------------------------

* 3+ years of full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations experience
* Bachelor's degree in computer science or equivalent

  
Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.","Internet And Software","https://in.indeed.com/cmp/Amazon.com","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3e9d43f5c277de169808abdcaf49ba2c","https://www.amazon.jobs","440 Terry Ave N, Seattle, WA, United States, Washington","10,000+","more than $10B (USD)","Our mission is to be Earth's most customer-centric company.","","","","","",""
"in-96193246198062db","indeed","https://in.indeed.com/viewjob?jk=96193246198062db","https://www.amazon.jobs/jobs/2879002/sde?cmpid=DA_INAD200785B","SDE2","Amazon.com","TN, IN","2025-01-21","fulltime","","","","","",False,"","","","","**DESCRIPTION**
---------------

This role is for the AFT Inbound Foundations and Routing team (IBFR) team which is responsible to build core software components/services that orchestrate the movement of inventory within a warehouse and interfacing with sortation and SCOT systems for high fidelity promise and planning decisions. Worldwide, the IBFR team supports 570+ FCs across NA, EU and JP regions.  
With rapid expansion into new geographies, innovations in supply chain, delivery models and customer experience, increasingly complex transportation network, ever expanding selection of products and growing number of shipments worldwide, we have an opportunity to build software that scales the business, leads the industry through innovation and delights millions of customers worldwide. We have challenging problems (both business and technical) that leverages new technologies that support our high volume, low latency and high availability services.  
If you are looking for an opportunity to solve deep technical problems and build innovative solutions in a fast paced environment working with smart, passionate software developers, this might be the role for you. A successful candidate for this position will be able to build new software from the ground up, create pragmatic solutions for complex business problems, enjoy working closely with operations staff in Amazon fulfillment centers around the world.  
  
Key job responsibilities  
3+ years of non-internship professional software development experience  
2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience  
Experience programming with at least one software programming language

**BASIC QUALIFICATIONS**
------------------------

* 3+ years of non-internship professional software development experience
* 2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience
* 3+ years of Video Games Industry (supporting title Development, Release, or Live Ops) experience
* Experience programming with at least one software programming language

**PREFERRED QUALIFICATIONS**
----------------------------

* 3+ years of full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations experience
* Bachelor's degree in computer science or equivalent

  
Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.","Internet And Software","https://in.indeed.com/cmp/Amazon.com","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3e9d43f5c277de169808abdcaf49ba2c","https://www.amazon.jobs","440 Terry Ave N, Seattle, WA, United States, Washington","10,000+","more than $10B (USD)","Our mission is to be Earth's most customer-centric company.","","","","","",""
"in-51c283d5268dde7a","indeed","https://in.indeed.com/viewjob?jk=51c283d5268dde7a","https://www.amazon.jobs/jobs/2871168/principal-engineer--global-specialty-recruiting?cmpid=DA_INAD200785B","Principal Engineer , Global Specialty Recruiting","Amazon.com","TN, IN","2025-01-09","fulltime","","","","","",False,"","","","","**DESCRIPTION**
---------------

Principal Engineers provide technical leadership at Amazon.com. They help establish technical standards and drive Amazon’s overall technical architecture, engineering practices, and engineering methodologies. They work on our hardest problems, building high quality, architecturally sound systems that are aligned with our business needs. They think globally when building systems, ensuring Amazon.com builds high performing, scalable systems that fit well together.  
  
Principal Engineers are pragmatic visionaries who can translate business needs into workable technology solutions. Their expertise is deep and broad. They are hands on, producing both detailed technical work and high-level architectural designs.

**BASIC QUALIFICATIONS**
------------------------

* 10+ years of non-internship professional software development experience
* Knowledge of object-oriented design, data structures, and algorithms

**PREFERRED QUALIFICATIONS**
----------------------------

* Experience designing and building large-scale systems in a multi-tiered, distributed environment (Service Oriented Architecture)

  
Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.","Internet And Software","https://in.indeed.com/cmp/Amazon.com","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3e9d43f5c277de169808abdcaf49ba2c","https://www.amazon.jobs","440 Terry Ave N, Seattle, WA, United States, Washington","10,000+","more than $10B (USD)","Our mission is to be Earth's most customer-centric company.","","","","","",""
"in-bdf1933d89677210","indeed","https://in.indeed.com/viewjob?jk=bdf1933d89677210","https://www.amazon.jobs/jobs/2871168/principal-engineer--global-specialty-recruiting?cmpid=DA_INAD200785B","Principal Engineer , Global Specialty Recruiting","Amazon.com","KA, IN","2025-01-09","fulltime","","","","","",False,"","","","","**DESCRIPTION**
---------------

Principal Engineers provide technical leadership at Amazon.com. They help establish technical standards and drive Amazon’s overall technical architecture, engineering practices, and engineering methodologies. They work on our hardest problems, building high quality, architecturally sound systems that are aligned with our business needs. They think globally when building systems, ensuring Amazon.com builds high performing, scalable systems that fit well together.  
  
Principal Engineers are pragmatic visionaries who can translate business needs into workable technology solutions. Their expertise is deep and broad. They are hands on, producing both detailed technical work and high-level architectural designs.

**BASIC QUALIFICATIONS**
------------------------

* 10+ years of non-internship professional software development experience
* Knowledge of object-oriented design, data structures, and algorithms

**PREFERRED QUALIFICATIONS**
----------------------------

* Experience designing and building large-scale systems in a multi-tiered, distributed environment (Service Oriented Architecture)

  
Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.","Internet And Software","https://in.indeed.com/cmp/Amazon.com","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3e9d43f5c277de169808abdcaf49ba2c","https://www.amazon.jobs","440 Terry Ave N, Seattle, WA, United States, Washington","10,000+","more than $10B (USD)","Our mission is to be Earth's most customer-centric company.","","","","","",""
